district,Accepted Date,Successfully Completed Date,Diversion Case Type
04,2021-12-09,2022-12-20,Juvenile
04,2021-12-20,2022-12-21,Juvenile
04,2022-08-15,2022-12-30,Juvenile
04,2022-10-24,2023-01-05,Juvenile
04,2022-06-29,2023-01-05,Juvenile
04,2022-05-04,2023-01-10,Juvenile
04,2022-06-16,2023-01-11,Juvenile
04,2022-04-12,2023-01-19,Juvenile
04,2022-01-20,2023-01-19,Juvenile
04,2022-01-18,2023-01-19,Juvenile
04,2022-01-14,2023-01-23,Juvenile
04,2022-09-12,2023-01-24,Juvenile
04,2021-11-16,2023-01-30,Juvenile
04,2022-09-06,2023-01-30,Juvenile
04,2022-05-18,2023-01-30,Juvenile
04,2022-09-20,2023-01-31,Juvenile
04,2022-01-26,2023-01-31,Juvenile
04,2022-10-31,2023-01-31,Juvenile
04,2022-10-18,2023-02-01,Juvenile
04,2021-08-30,2023-02-01,Juvenile
04,2022-08-12,2023-02-02,Juvenile
04,2022-09-01,2023-02-02,Juvenile
04,2022-07-25,2023-02-03,Juvenile
04,2022-11-14,2023-02-08,Juvenile
04,2022-11-08,2023-02-13,Juvenile
04,2022-11-29,2023-02-28,Juvenile
04,2022-02-24,2023-03-10,Juvenile
04,2022-04-08,2023-03-10,Juvenile
04,2022-07-18,2023-03-16,Juvenile
04,2022-12-06,2023-03-16,Juvenile
04,2022-03-24,2023-03-16,Juvenile
04,2022-02-15,2023-03-22,Juvenile
04,2022-11-02,2023-03-23,Juvenile
04,2023-01-04,2023-03-24,Juvenile
04,2022-11-22,2023-03-24,Juvenile
04,2023-01-04,2023-03-24,Juvenile
04,2022-06-02,2023-03-30,Juvenile
04,2022-06-30,2023-03-30,Juvenile
04,2022-04-08,2023-04-06,Juvenile
04,2022-12-13,2023-04-07,Juvenile
04,2023-03-07,2023-04-07,Juvenile
04,2022-12-28,2023-04-07,Juvenile
04,2022-03-15,2023-04-07,Juvenile
04,2023-03-07,2023-04-07,Juvenile
04,2022-12-28,2023-04-07,Juvenile
04,2022-04-28,2023-04-11,Juvenile
04,2022-04-13,2023-04-11,Juvenile
04,2022-12-05,2023-04-11,Adult
04,2022-04-28,2023-04-11,Juvenile
04,2022-12-13,2023-04-12,Juvenile
04,2023-01-20,2023-04-13,Juvenile
04,2022-03-28,2023-04-13,Juvenile
04,2023-02-10,2023-04-13,Juvenile
04,2023-02-28,2023-04-13,Juvenile
04,2023-01-20,2023-04-13,Juvenile
04,2023-02-10,2023-04-13,Juvenile
04,2023-02-28,2023-04-13,Juvenile
04,2021-07-26,2023-04-14,Juvenile
04,2022-09-29,2023-04-18,Juvenile
04,2022-07-11,2023-04-19,Juvenile
04,2022-10-24,2023-04-19,Juvenile
04,2022-02-23,2023-04-19,Juvenile
04,2022-03-23,2023-04-19,Juvenile
04,2022-10-20,2023-04-19,Juvenile
04,2022-10-10,2023-04-19,Juvenile
04,2023-01-06,2023-04-20,Juvenile
04,2023-01-06,2023-04-20,Juvenile
04,2022-10-28,2023-04-21,Juvenile
04,2022-09-27,2023-04-21,Juvenile
04,2022-06-29,2023-04-21,Juvenile
04,2023-02-10,2023-04-24,Juvenile
04,2023-02-10,2023-04-24,Juvenile
04,2022-08-10,2023-04-25,Juvenile
04,2022-02-07,2023-04-25,Juvenile
04,2022-10-24,2023-04-25,Juvenile
04,2023-03-17,2023-04-27,Juvenile
04,2023-03-17,2023-04-27,Juvenile
04,2022-10-11,2023-05-05,Juvenile
04,2023-01-25,2023-05-08,Juvenile
04,2022-06-14,2023-05-08,Juvenile
04,2023-01-25,2023-05-08,Juvenile
04,2022-12-19,2023-05-11,Juvenile
04,2023-02-27,2023-05-25,Juvenile
04,2023-02-28,2023-05-25,Juvenile
04,2023-03-01,2023-05-25,Juvenile
04,2023-03-01,2023-05-25,Juvenile
04,2023-02-28,2023-05-25,Juvenile
04,2023-02-27,2023-05-25,Juvenile
04,2022-12-21,2023-05-25,Juvenile
04,2022-12-19,2023-05-31,Juvenile
04,2021-12-06,2023-06-07,Juvenile
04,2022-09-23,2023-06-08,Juvenile
04,2023-02-06,2023-06-08,Juvenile
04,2023-02-06,2023-06-08,Juvenile
04,2023-03-06,2023-06-09,Juvenile
04,2023-02-22,2023-06-09,Juvenile
04,2023-03-06,2023-06-09,Juvenile
04,2023-03-06,2023-06-09,Juvenile
04,2023-02-22,2023-06-09,Juvenile
04,2023-03-06,2023-06-09,Juvenile
04,2023-02-23,2023-06-14,Juvenile
04,2023-02-23,2023-06-14,Juvenile
04,2023-02-21,2023-06-16,Juvenile
04,2023-02-21,2023-06-16,Juvenile
04,2022-12-06,2023-06-16,Juvenile
04,2023-03-10,2023-06-23,Juvenile
04,2023-03-10,2023-06-23,Juvenile
04,2023-04-03,2023-07-14,Juvenile
04,2023-04-03,2023-07-14,Juvenile
04,2023-01-17,2023-07-18,Juvenile
04,2023-01-17,2023-07-18,Juvenile
04,2023-04-24,2023-07-18,Juvenile
04,2023-04-24,2023-07-18,Juvenile
04,2023-04-24,2023-07-20,Juvenile
04,2023-04-24,2023-07-20,Juvenile
04,2023-03-27,2023-07-26,Juvenile
04,2023-03-27,2023-07-26,Juvenile
04,2023-03-24,2023-08-02,Juvenile
04,2022-10-31,2023-08-02,Juvenile
04,2023-03-24,2023-08-02,Juvenile
04,2022-10-14,2023-08-04,Juvenile
04,2023-08-01,2023-08-04,Juvenile
04,2022-07-08,2023-08-04,Juvenile
04,2023-08-01,2023-08-04,Juvenile
04,2022-10-18,2023-08-04,Juvenile
04,2022-10-14,2023-08-04,Juvenile
04,2023-11-30,2023-08-06,Juvenile
04,2022-09-26,2023-08-06,Juvenile
04,2023-11-30,2023-08-06,Juvenile
04,2022-09-08,2023-08-06,Juvenile
04,2022-07-12,2023-08-08,Juvenile
04,2023-05-09,2023-08-09,Juvenile
04,2023-05-09,2023-08-09,Juvenile
04,2022-08-01,2023-08-11,Juvenile
04,2022-08-08,2023-08-11,Juvenile
04,2022-12-16,2023-08-14,Juvenile
04,2023-01-05,2023-08-14,Juvenile
04,2023-01-05,2023-08-14,Juvenile
04,2023-05-10,2023-08-15,Juvenile
04,2023-05-10,2023-08-15,Juvenile
04,2023-04-14,2023-08-16,Juvenile
04,2023-04-14,2023-08-16,Juvenile
04,2023-05-24,2023-08-22,Juvenile
04,2023-05-17,2023-08-22,Juvenile
04,2023-05-23,2023-08-22,Juvenile
04,2023-05-24,2023-08-22,Juvenile
04,2022-08-22,2023-08-22,Juvenile
04,2023-05-23,2023-08-22,Juvenile
04,2022-08-22,2023-08-22,Juvenile
04,2023-05-17,2023-08-22,Juvenile
04,2022-11-17,2023-08-22,Juvenile
04,2023-05-10,2023-08-24,Juvenile
04,2022-11-07,2023-08-24,Juvenile
04,2023-05-23,2023-08-24,Juvenile
04,2023-05-10,2023-08-24,Juvenile
04,2023-05-23,2023-08-24,Juvenile
04,2023-05-30,2023-08-29,Juvenile
04,2023-01-23,2023-08-29,Juvenile
04,2023-05-30,2023-08-29,Juvenile
04,2023-01-23,2023-08-29,Juvenile
04,2023-05-24,2023-08-31,Juvenile
04,2023-05-24,2023-08-31,Juvenile
04,2023-04-07,2023-09-07,Juvenile
04,2023-04-07,2023-09-07,Juvenile
04,2023-05-19,2023-09-07,Juvenile
04,2023-06-06,2023-09-07,Juvenile
04,2023-06-06,2023-09-07,Juvenile
04,2023-05-19,2023-09-07,Juvenile
04,2022-09-26,2023-09-13,Juvenile
04,2023-05-17,2023-09-13,Juvenile
04,2022-08-11,2023-09-13,Juvenile
04,2023-05-17,2023-09-13,Juvenile
04,2023-03-06,2023-09-13,Juvenile
04,2023-03-06,2023-09-13,Juvenile
04,2022-09-13,2023-09-14,Juvenile
04,2023-01-06,2023-09-15,Juvenile
04,2023-01-24,2023-09-15,Juvenile
04,2023-03-01,2023-09-15,Juvenile
04,2023-03-10,2023-09-15,Juvenile
04,2023-03-01,2023-09-15,Juvenile
04,2023-02-21,2023-09-15,Juvenile
04,2023-01-24,2023-09-15,Juvenile
04,2023-01-06,2023-09-15,Juvenile
04,2023-03-10,2023-09-15,Juvenile
04,2023-02-21,2023-09-15,Juvenile
04,2022-08-10,2023-09-19,Juvenile
04,2022-07-26,2023-09-19,Juvenile
04,2022-12-20,2023-09-19,Juvenile
04,2023-06-20,2023-09-19,Juvenile
04,2023-06-20,2023-09-19,Juvenile
04,2023-06-20,2023-09-19,Juvenile
04,2023-06-20,2023-09-19,Juvenile
04,2022-04-05,2023-09-20,Juvenile
04,2022-11-29,2023-09-20,Juvenile
04,2022-07-29,2023-09-20,Juvenile
04,2023-01-09,2023-09-21,Juvenile
04,2022-12-27,2023-09-21,Juvenile
04,2022-01-04,2023-09-21,Juvenile
04,2022-08-06,2023-09-21,Juvenile
04,2022-12-19,2023-09-21,Juvenile
04,2023-01-04,2023-09-21,Juvenile
04,2022-10-24,2023-09-21,Juvenile
04,2022-09-21,2023-09-21,Juvenile
04,2022-12-28,2023-09-21,Juvenile
04,2022-12-12,2023-09-21,Juvenile
04,2023-03-07,2023-09-21,Juvenile
04,2022-06-29,2023-09-21,Juvenile
04,2021-08-02,2023-09-21,Juvenile
04,2021-12-13,2023-09-21,Juvenile
04,2022-11-21,2023-09-21,Juvenile
04,2022-11-28,2023-09-21,Juvenile
04,2023-04-24,2023-09-21,Juvenile
04,2022-12-28,2023-09-21,Juvenile
04,2023-03-28,2023-09-21,Juvenile
04,2022-05-26,2023-09-21,Juvenile
04,2022-12-15,2023-09-21,Juvenile
04,2022-05-30,2023-09-21,Juvenile
04,2021-10-11,2023-09-21,Juvenile
04,2022-06-15,2023-09-21,Juvenile
04,2023-01-04,2023-09-21,Juvenile
04,2023-04-24,2023-09-21,Juvenile
04,2023-03-28,2023-09-21,Juvenile
04,2023-01-09,2023-09-21,Juvenile
04,2023-03-07,2023-09-21,Juvenile
04,2023-03-15,2023-09-25,Juvenile
04,2023-03-15,2023-09-25,Juvenile
04,2023-01-03,2023-09-26,Juvenile
04,2023-05-10,2023-09-26,Juvenile
04,2023-04-10,2023-09-26,Juvenile
04,2023-04-10,2023-09-26,Juvenile
04,2023-05-10,2023-09-26,Juvenile
04,2023-01-03,2023-09-26,Juvenile
04,2023-04-10,2023-09-26,Juvenile
04,2023-04-10,2023-09-26,Juvenile
04,2022-06-03,2023-09-26,Juvenile
04,2022-11-15,2023-09-26,Juvenile
04,2022-12-21,2023-09-27,Juvenile
04,2023-05-31,2023-09-27,Juvenile
04,2023-05-31,2023-09-27,Juvenile
04,2022-12-21,2023-09-27,Juvenile
04,2023-05-31,2023-09-27,Juvenile
04,2023-05-31,2023-09-27,Juvenile
04,2022-09-13,2023-09-27,Juvenile
04,2023-05-24,2023-09-27,Juvenile
04,2023-06-02,2023-09-27,Juvenile
04,2023-05-24,2023-09-27,Juvenile
04,2023-06-02,2023-09-27,Juvenile
04,2022-07-20,2023-09-27,Juvenile
04,2023-06-23,2023-09-28,Juvenile
04,2023-06-23,2023-09-28,Juvenile
04,2023-06-08,2023-09-28,Juvenile
04,2023-06-08,2023-09-28,Juvenile
04,2023-03-10,2023-10-04,Juvenile
04,2023-04-07,2023-10-04,Juvenile
04,2023-04-07,2023-10-04,Juvenile
04,2023-04-07,2023-10-04,Juvenile
04,2023-04-07,2023-10-04,Juvenile
04,2023-04-07,2023-10-04,Juvenile
04,2023-04-07,2023-10-04,Juvenile
04,2023-03-10,2023-10-04,Juvenile
04,2023-07-06,2023-10-06,Juvenile
04,2023-07-06,2023-10-06,Juvenile
04,2023-03-21,2023-10-11,Juvenile
04,2023-04-07,2023-10-11,Juvenile
04,2023-07-13,2023-10-11,Juvenile
04,2023-04-07,2023-10-11,Juvenile
04,2023-07-13,2023-10-11,Juvenile
04,2022-12-27,2023-10-11,Juvenile
04,2022-11-25,2023-10-11,Juvenile
04,2023-03-21,2023-10-11,Juvenile
04,2023-07-20,2023-10-18,Juvenile
04,2023-03-20,2023-10-18,Juvenile
04,2023-07-20,2023-10-18,Juvenile
04,2023-07-20,2023-10-18,Juvenile
04,2023-07-20,2023-10-18,Juvenile
04,2023-03-20,2023-10-18,Juvenile
04,2022-12-07,2023-10-25,Juvenile
04,2022-11-15,2023-10-31,Juvenile
04,2023-07-31,2023-11-01,Juvenile
04,2023-07-31,2023-11-01,Juvenile
04,2023-05-19,2023-11-01,Juvenile
04,2023-05-16,2023-11-01,Juvenile
04,2023-05-16,2023-11-01,Juvenile
04,2023-05-19,2023-11-01,Juvenile
04,2022-09-19,2023-11-06,Juvenile
04,2023-08-15,2023-11-09,Juvenile
04,2022-09-12,2023-11-09,Juvenile
04,2023-06-13,2023-11-09,Juvenile
04,2023-08-15,2023-11-09,Juvenile
04,2023-06-13,2023-11-09,Juvenile
04,2023-01-17,2023-11-13,Juvenile
04,2023-01-17,2023-11-13,Juvenile
04,2023-04-21,2023-11-14,Juvenile
04,2023-04-21,2023-11-14,Juvenile
04,2023-06-01,2023-11-15,Juvenile
04,2023-07-11,2023-11-15,Juvenile
04,2023-07-11,2023-11-15,Juvenile
04,2023-06-01,2023-11-15,Juvenile
04,2023-03-07,2023-11-21,Juvenile
04,2023-05-18,2023-11-21,Juvenile
04,2023-05-18,2023-11-21,Juvenile
04,2023-03-07,2023-11-21,Juvenile
04,2023-08-31,2023-11-29,Juvenile
04,2023-08-31,2023-11-29,Juvenile
04,2022-11-21,2023-11-30,Juvenile
04,2022-09-19,2023-11-30,Juvenile
04,2022-11-23,2023-11-30,Juvenile
04,2023-06-26,2023-12-01,Juvenile
04,2023-06-26,2023-12-01,Juvenile
04,2023-06-09,2023-12-07,Juvenile
04,2023-06-09,2023-12-07,Juvenile
04,2022-12-12,2023-12-12,Juvenile
04,2023-09-12,2023-12-14,Juvenile
04,2023-09-12,2023-12-14,Juvenile
04,2023-07-31,2023-12-15,Juvenile
04,2023-01-03,2023-12-15,Juvenile
04,2023-07-31,2023-12-15,Juvenile
04,2023-01-03,2023-12-15,Juvenile
04,2023-10-19,2023-12-21,Juvenile
04,2023-09-18,2023-12-21,Juvenile
04,2023-02-17,2023-12-21,Juvenile
04,2023-02-17,2023-12-21,Juvenile
04,2023-10-19,2023-12-21,Juvenile
04,2023-09-18,2023-12-21,Juvenile
04,2022-09-28,2023-12-29,Juvenile
04,2022-12-30,2023-12-29,Juvenile
04,2023-02-27,2024-01-04,Juvenile
04,2023-06-22,2024-01-04,Juvenile
04,2023-02-27,2024-01-04,Juvenile
04,2023-06-22,2024-01-04,Juvenile
